생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),시흥(정) 공업정수지 수위,시흥(정) 신설정수지 3지 수위순시,시흥(정) 원수 유입압력,과천 시흥(정) 4단계 공업유출 유량 적산차,과천 시흥(정) 4단계 생활유출 유량 적산차,시흥(정) 공업송출유량,시흥(정) 생활유출유량순시
생활정수,2016010802,시흥정수장,4127312314,경기도 안산시 선부2동,7.727,0.0357,0.7081,5.4613,2.6017,1.8494,2100,1500,2042.6,1443
생활정수,2016010803,시흥정수장,4127312314,경기도 안산시 선부2동,7.7306,0.0357,0.708,5.6085,2.7178,1.949,2002,1200,2072.8,1155.45
생활정수,2016010804,시흥정수장,4127312314,경기도 안산시 선부2동,7.7352,0.0355,0.7075,6.0036,2.8952,1.8497,1896,1100,1845.7333,1122.6167
생활정수,2016010805,시흥정수장,4127312314,경기도 안산시 선부2동,7.7371,0.0354,0.7062,6.2965,3.0355,1.6495,2102,1300,2104.3,1308.8167
생활정수,2016010806,시흥정수장,4127312314,경기도 안산시 선부2동,7.7401,0.0353,0.7058,6.5555,3.161,1.649,2100,1300,2090.0167,1260.2333
생활정수,2016010807,시흥정수장,4127312314,경기도 안산시 선부2동,7.743,0.0352,0.7035,6.8283,3.2536,1.8493,2200,1800,2143.4667,1792.1
생활정수,2016010808,시흥정수장,4127312314,경기도 안산시 선부2동,7.7471,0.0352,0.7042,6.8334,3.2391,1.6492,2302,2800,2338.8167,2752.7667
생활정수,2016010809,시흥정수장,4127312314,경기도 안산시 선부2동,7.751,0.0356,0.7065,6.8417,3.1476,1.6996,2698,3200,2669.8333,3213.6667
생활정수,2016010810,시흥정수장,4127312314,경기도 안산시 선부2동,7.7527,0.0365,0.7077,6.8323,3.0218,1.7486,2800,3100,2772.1,3066.8
생활정수,2016010811,시흥정수장,4127312314,경기도 안산시 선부2동,7.7588,0.0367,0.7073,6.8437,2.9919,1.4488,2700,2200,2631.9667,2190.3
생활정수,2016010812,시흥정수장,4127312314,경기도 안산시 선부2동,7.762,0.0365,0.7049,6.7954,2.9847,1.6494,2800,2200,2778.0667,2158.4833
생활정수,2016010813,시흥정수장,4127312314,경기도 안산시 선부2동,7.7661,0.0358,0.7041,6.8319,2.9958,1.5503,2600,2000,2576.3167,2020.0833
생활정수,2016010814,시흥정수장,4127312314,경기도 안산시 선부2동,7.7706,0.0353,0.7033,6.7196,2.9331,1.55,2800,2300,2851.5167,2286.9833
생활정수,2016010815,시흥정수장,4127312314,경기도 안산시 선부2동,7.7761,0.0348,0.7047,6.5497,2.9073,1.7997,3100,2200,3009.35,2114.7333
생활정수,2016010816,시흥정수장,4127312314,경기도 안산시 선부2동,7.7794,0.0346,0.7058,6.5956,2.8924,1.8989,2600,2600,2590.35,2617.1
생활정수,2016010817,시흥정수장,4127312314,경기도 안산시 선부2동,7.7849,0.0343,0.7069,6.4287,2.881,1.8995,2700,2400,2679.45,2375.15
생활정수,2016010818,시흥정수장,4127312314,경기도 안산시 선부2동,7.7892,0.0342,0.7116,6.303,2.8735,1.7003,2600,2500,2588.1,2418.1
생활정수,2016010819,시흥정수장,4127312314,경기도 안산시 선부2동,7.7922,0.0342,0.7121,6.1972,2.8586,1.7494,2498,2400,2458.15,2445.8667
생활정수,2016010820,시흥정수장,4127312314,경기도 안산시 선부2동,7.7933,0.0341,0.7129,6.0251,2.8142,1.8503,2502,2600,2489.3167,2513.05
생활정수,2016010821,시흥정수장,4127312314,경기도 안산시 선부2동,7.7957,0.0341,0.7143,5.7784,2.7699,1.8497,2400,2400,2390.5167,2386.45
생활정수,2016010822,시흥정수장,4127312314,경기도 안산시 선부2동,7.7962,0.034,0.7134,5.4745,2.7403,1.7,2600,2300,2547.0333,2313.7
생활정수,2016010823,시흥정수장,4127312314,경기도 안산시 선부2동,7.7973,0.034,0.7157,5.2828,2.7035,1.949,2200,2400,2241.0667,2388.5167
생활정수,2016010824,시흥정수장,4127312314,경기도 안산시 선부2동,7.7992,0.0339,0.7171,5.2904,2.6716,1.8497,2300,2400,2265.4333,2324.95
생활정수,2016010901,시흥정수장,4127312314,경기도 안산시 선부2동,7.801,0.0339,0.7156,5.3945,2.659,1.8988,2200,2100,2138.0333,2073.1333
생활정수,2016010902,시흥정수장,4127312314,경기도 안산시 선부2동,7.804,0.0339,0.7162,5.3358,2.6664,1.5503,2000,1400,1971.1333,1400.1833
생활정수,2016010903,시흥정수장,4127312314,경기도 안산시 선부2동,7.8034,0.0339,0.7149,5.5205,2.7625,1.4999,1900,1200,1879.2667,1169.3833
생활정수,2016010904,시흥정수장,4127312314,경기도 안산시 선부2동,7.8047,0.0339,0.7129,5.7806,2.8548,1.6494,1800,1300,1818.9,1284.4167
생활정수,2016010905,시흥정수장,4127312314,경기도 안산시 선부2동,7.8056,0.0339,0.7118,5.9501,2.9693,1.5992,1900,1400,1879.9333,1408.0833
생활정수,2016010906,시흥정수장,4127312314,경기도 안산시 선부2동,7.8067,0.0339,0.7116,6.0124,3.0877,1.5503,2100,1500,2108.7667,1398.8167
생활정수,2016010907,시흥정수장,4127312314,경기도 안산시 선부2동,7.808,0.0341,0.713,6.1186,3.2097,1.8496,2200,1500,2174.2167,1517.9
생활정수,2016010908,시흥정수장,4127312314,경기도 안산시 선부2동,7.8103,0.0343,0.714,6.4802,3.2873,1.7989,1998,2200,2020.1,2165.45
생활정수,2016010909,시흥정수장,4127312314,경기도 안산시 선부2동,7.8112,0.0347,0.7157,6.6177,3.3288,1.5989,2202,2200,2103.2667,2231.0667
생활정수,2016010910,시흥정수장,4127312314,경기도 안산시 선부2동,7.8121,0.0358,0.7174,6.6363,3.358,1.799,2000,2300,2051.65,2269.8167
생활정수,2016010911,시흥정수장,4127312314,경기도 안산시 선부2동,7.8116,0.0362,0.717,6.5776,3.3282,1.7985,2000,2300,1961.4667,2292.2833
생활정수,2016010912,시흥정수장,4127312314,경기도 안산시 선부2동,7.8132,0.0359,0.7171,6.5407,3.2877,1.6998,1900,2600,1913.4833,2537.3
생활정수,2016010913,시흥정수장,4127312314,경기도 안산시 선부2동,7.8177,0.0351,0.7167,6.541,3.2066,1.8988,1900,2700,1853.8667,2683.0333
생활정수,2016010914,시흥정수장,4127312314,경기도 안산시 선부2동,7.8206,0.0349,0.7169,6.5592,3.1438,1.8495,1900,2400,1856.5667,2303.0833
생활정수,2016010915,시흥정수장,4127312314,경기도 안산시 선부2동,7.8236,0.0346,0.7189,6.5113,3.1069,1.7995,2002,2000,1988.9333,2074.7833
생활정수,2016010916,시흥정수장,4127312314,경기도 안산시 선부2동,7.8268,0.0345,0.7182,6.548,3.0475,1.7989,1800,2600,1793.85,2530.35
생활정수,2016010917,시흥정수장,4127312314,경기도 안산시 선부2동,7.8291,0.0344,0.7196,6.5261,3.0215,1.8497,1800,2300,1817.4667,2241.7833
생활정수,2016010918,시흥정수장,4127312314,경기도 안산시 선부2동,7.8338,0.0344,0.7176,6.3791,2.9957,2.0492,1796,2400,1775.7833,2472.6
생활정수,2016010919,시흥정수장,4127312314,경기도 안산시 선부2동,7.8347,0.0343,0.7178,6.1732,2.9216,1.9488,1502,2900,1541.1667,2824.3833
생활정수,2016010920,시흥정수장,4127312314,경기도 안산시 선부2동,7.8363,0.0343,0.7193,6.018,2.8514,2.0492,1500,2500,1434.05,2467.3833
생활정수,2016010921,시흥정수장,4127312314,경기도 안산시 선부2동,7.8372,0.0344,0.7174,5.828,2.8551,2.0487,1500,2100,1530.6333,2046.9833
생활정수,2016010922,시흥정수장,4127312314,경기도 안산시 선부2동,7.8381,0.0344,0.717,5.6356,2.8698,1.9998,1600,2300,1528.3667,2275.2
생활정수,2016010923,시흥정수장,4127312314,경기도 안산시 선부2동,7.8391,0.0345,0.7156,5.4315,2.8661,2.0997,1600,2100,1574.75,2092.1167
생활정수,2016010924,시흥정수장,4127312314,경기도 안산시 선부2동,7.8402,0.0344,0.7146,5.4611,2.8922,2.1499,1588,1800,1589.75,1788.2667
생활정수,2016011001,시흥정수장,4127312314,경기도 안산시 선부2동,7.8418,0.0344,0.7142,5.6267,2.9438,2.0999,1412,1500,1393.1333,1468.5333
생활정수,2016011002,시흥정수장,4127312314,경기도 안산시 선부2동,7.841,0.0344,0.7133,5.5882,3.0177,1.9992,1300,1100,1322.65,1120.25
생활정수,2016011003,시흥정수장,4127312314,경기도 안산시 선부2동,7.8429,0.0343,0.712,5.7034,3.0844,2.0995,1400,1100,1452.7167,1093.9833
생활정수,2016011004,시흥정수장,4127312314,경기도 안산시 선부2동,7.8436,0.0343,0.7105,5.6815,3.1887,1.7491,1400,1100,1391.4833,1097.7167
생활정수,2016011005,시흥정수장,4127312314,경기도 안산시 선부2동,7.8427,0.0343,0.7088,5.7327,3.2912,1.7486,1500,1100,1484.5333,1090.7667
생활정수,2016011006,시흥정수장,4127312314,경기도 안산시 선부2동,7.8425,0.0344,0.7071,5.7877,3.3652,1.7489,1500,1200,1479.6,1197.4667
생활정수,2016011007,시흥정수장,4127312314,경기도 안산시 선부2동,7.842,0.0344,0.7056,5.7805,3.4319,1.649,1598,1300,1594.9,1228.65
생활정수,2016011008,시흥정수장,4127312314,경기도 안산시 선부2동,7.8434,0.0345,0.7026,5.8666,3.4652,1.7487,1502,1600,1432.5833,1576.9833
생활정수,2016011009,시흥정수장,4127312314,경기도 안산시 선부2동,7.8442,0.0346,0.703,6.0123,3.4505,1.8983,1400,2000,1373.7333,2032.1167
생활정수,2016011010,시흥정수장,4127312314,경기도 안산시 선부2동,7.8458,0.0348,0.7022,5.9013,3.3841,1.9486,1600,2400,1606.5,2359.2167
생활정수,2016011011,시흥정수장,4127312314,경기도 안산시 선부2동,7.8466,0.036,0.7,5.7601,3.2992,1.8497,1600,2600,1637.2,2575.3
생활정수,2016011012,시흥정수장,4127312314,경기도 안산시 선부2동,7.8473,0.0363,0.6979,5.7126,3.192,1.8982,1500,2600,1430.05,2587.1
생활정수,2016011013,시흥정수장,4127312314,경기도 안산시 선부2동,7.8477,0.0359,0.6973,5.6812,3.1328,2.0492,1400,2200,1452.4667,2178.8
생활정수,2016011014,시흥정수장,4127312314,경기도 안산시 선부2동,7.8504,0.0355,0.6987,5.6665,3.1105,1.9496,1498,2200,1411.2167,2168.95
생활정수,2016011015,시흥정수장,4127312314,경기도 안산시 선부2동,7.8532,0.0352,0.7026,5.6813,3.0144,1.899,1302,2300,1336.95,2292.3167
생활정수,2016011016,시흥정수장,4127312314,경기도 안산시 선부2동,7.8541,0.0351,0.7062,5.5275,2.9221,1.8516,1700,2500,1669.2833,2497.3
생활정수,2016011017,시흥정수장,4127312314,경기도 안산시 선부2동,7.8577,0.0349,0.7116,5.4688,2.8221,2.0007,1600,2400,1601.0333,2366.2333
생활정수,2016011018,시흥정수장,4127312314,경기도 안산시 선부2동,7.8587,0.0347,0.7171,5.5347,2.7776,1.9498,1600,2200,1548.1167,2164.1833
생활정수,2016011019,시흥정수장,4127312314,경기도 안산시 선부2동,7.86,0.0347,0.7194,5.7142,2.7294,2.0004,1400,2500,1389.2833,2395.5667
생활정수,2016011020,시흥정수장,4127312314,경기도 안산시 선부2동,7.8625,0.0346,0.7225,5.9029,2.67,2.1001,1102,2300,1176.45,2360.7333
생활정수,2016011021,시흥정수장,4127312314,경기도 안산시 선부2동,7.8633,0.0347,0.7245,5.9795,2.6296,1.9999,1298,2500,1249.8167,2387.7833
생활정수,2016011022,시흥정수장,4127312314,경기도 안산시 선부2동,7.8646,0.0347,0.7265,6.2449,2.5851,1.9487,1300,2100,1268.8667,2109.4833
생활정수,2016011023,시흥정수장,4127312314,경기도 안산시 선부2동,7.8645,0.0348,0.728,6.4327,2.5744,1.9494,1400,2000,1354.25,1966.1167
생활정수,2016011024,시흥정수장,4127312314,경기도 안산시 선부2동,7.8665,0.0346,0.7292,6.353,2.5997,1.8984,1398,1600,1383.6167,1550.2333
생활정수,2016011101,시흥정수장,4127312314,경기도 안산시 선부2동,7.8665,0.0346,0.7303,6.3197,2.6736,1.8496,1302,1600,1289.6167,1602.8833
생활정수,2016011102,시흥정수장,4127312314,경기도 안산시 선부2동,7.8666,0.0346,0.7311,6.3142,2.7144,2.0489,1200,1500,1220.3167,1426.9
생활정수,2016011103,시흥정수장,4127312314,경기도 안산시 선부2동,7.8677,0.0346,0.7317,6.2703,2.8732,2,1300,1000,1322.8167,1050.4667
생활정수,2016011104,시흥정수장,4127312314,경기도 안산시 선부2동,7.8692,0.0345,0.7313,6.208,3.0542,1.9491,1398,1000,1350.4333,990.1833
생활정수,2016011105,시흥정수장,4127312314,경기도 안산시 선부2동,7.8691,0.0345,0.7305,6.2961,3.2132,2.0994,1302,1200,1331.05,1206.95
생활정수,2016011106,시흥정수장,4127312314,경기도 안산시 선부2동,7.8697,0.0345,0.7295,6.4678,3.3832,1.6581,1400,1200,1331.6167,1108.05
생활정수,2016011107,시흥정수장,4127312314,경기도 안산시 선부2동,7.8705,0.0346,0.7276,6.4182,3.4683,1.8498,1576,1700,1576.35,1735.8
생활정수,2016011108,시흥정수장,4127312314,경기도 안산시 선부2동,7.8729,0.0349,0.7272,6.3863,3.4757,1.8494,1924,2400,1934.6167,2442.4667
생활정수,2016011109,시흥정수장,4127312314,경기도 안산시 선부2동,7.8746,0.0354,0.7285,6.3381,3.3989,1.7489,2300,2800,2288.1667,2778.4
생활정수,2016011110,시흥정수장,4127312314,경기도 안산시 선부2동,7.8745,0.0365,0.7304,6.2028,3.3286,1.8492,2400,2700,2458.3333,2624.7
생활정수,2016011111,시흥정수장,4127312314,경기도 안산시 선부2동,7.8797,0.0367,0.7297,6.1513,3.2322,1.799,2500,2800,2418.2167,2839.8
생활정수,2016011112,시흥정수장,4127312314,경기도 안산시 선부2동,7.8812,0.0367,0.7309,6.2647,3.1731,1.8499,2498,2400,2474.65,2378.05
생활정수,2016011113,시흥정수장,4127312314,경기도 안산시 선부2동,7.8822,0.0362,0.7286,6.3014,3.1179,1.749,2502,2600,2582.5,2594.5
생활정수,2016011114,시흥정수장,4127312314,경기도 안산시 선부2동,7.8862,0.0357,0.7286,6.3089,3.0366,1.7492,2698,2800,2619.5167,2719.05
생활정수,2016011115,시흥정수장,4127312314,경기도 안산시 선부2동,7.8892,0.0354,0.7261,6.23,2.996,1.6077,2702,2500,2761.55,2503.7333
생활정수,2016011116,시흥정수장,4127312314,경기도 안산시 선부2동,7.8917,0.0353,0.7217,5.9882,2.9699,1.6001,3000,2200,2980.2333,2241.6
생활정수,2016011117,시흥정수장,4127312314,경기도 안산시 선부2동,7.8943,0.0351,0.7212,5.7894,2.9366,1.8001,3002,2100,2972.6167,2081.2667
생활정수,2016011118,시흥정수장,4127312314,경기도 안산시 선부2동,7.8948,0.035,0.7206,5.7399,2.9253,1.8177,2798,2600,2771.5833,2518.7167
생활정수,2016011119,시흥정수장,4127312314,경기도 안산시 선부2동,7.8962,0.0348,0.7184,5.7089,2.8881,1.5508,2700,2700,2679.9,2733.4833
생활정수,2016011120,시흥정수장,4127312314,경기도 안산시 선부2동,7.8966,0.0347,0.7179,5.7802,2.8251,1.7491,2500,2700,2472.85,2608.8
생활정수,2016011121,시흥정수장,4127312314,경기도 안산시 선부2동,7.8986,0.0347,0.7187,5.7529,2.7697,1.8501,2502,2600,2479.3167,2663.5333
생활정수,2016011122,시흥정수장,4127312314,경기도 안산시 선부2동,7.9004,0.0348,0.721,5.6062,2.7402,1.7988,2398,2700,2419.6167,2605.0667
생활정수,2016011123,시흥정수장,4127312314,경기도 안산시 선부2동,7.9013,0.0348,0.7219,5.4386,2.692,1.5996,2400,2500,2395.8833,2499.8
생활정수,2016011124,시흥정수장,4127312314,경기도 안산시 선부2동,7.9014,0.0347,0.7244,5.3522,2.6883,1.6998,2298,2100,2203.5667,2097.4667
생활정수,2016011201,시흥정수장,4127312314,경기도 안산시 선부2동,7.9024,0.0348,0.7258,5.25,2.7474,1.7987,2402,1700,2402.55,1690.9667
생활정수,2016011202,시흥정수장,4127312314,경기도 안산시 선부2동,7.9044,0.0348,0.7263,5.5883,2.7881,1.5993,2200,1600,2226.05,1520.2
생활정수,2016011203,시흥정수장,4127312314,경기도 안산시 선부2동,7.9059,0.0347,0.7268,6.1644,2.8691,1.5988,2100,1300,2025.7,1339.25
생활정수,2016011204,시흥정수장,4127312314,경기도 안산시 선부2동,7.9072,0.0348,0.7264,6.3695,3.0096,1.5992,2098,1200,2102,1215.4
생활정수,2016011205,시흥정수장,4127312314,경기도 안산시 선부2동,7.9079,0.0348,0.7234,6.5393,3.161,1.5994,2202,1200,2190.0667,1151.8167
생활정수,2016011206,시흥정수장,4127312314,경기도 안산시 선부2동,7.9101,0.0348,0.7205,6.7698,3.3016,1.5246,2100,1300,2128.7167,1230.1667
생활정수,2016011207,시흥정수장,4127312314,경기도 안산시 선부2동,7.9114,0.0348,0.7164,6.9853,3.372,1.4492,2100,1900,2025.5167,1978.5833
생활정수,2016011208,시흥정수장,4127312314,경기도 안산시 선부2동,7.913,0.0349,0.7133,7.137,3.3755,1.6993,2100,2400,2119.5333,2341.55
생활정수,2016011209,시흥정수장,4127312314,경기도 안산시 선부2동,7.9152,0.0354,0.7131,7.2451,3.3803,1.4998,2300,2300,2335.7,2266.1833
생활정수,2016011210,시흥정수장,4127312314,경기도 안산시 선부2동,7.9167,0.0367,0.7101,7.051,3.3693,1.7985,2750,2300,2688.85,2316.0833
생활정수,2016011211,시흥정수장,4127312314,경기도 안산시 선부2동,7.9181,0.0371,0.7102,6.9375,3.4208,1.8483,2750,2000,2718.3667,1923.6833
생활정수,2016011212,시흥정수장,4127312314,경기도 안산시 선부2동,7.9212,0.0368,0.7071,6.8791,3.4099,2.0002,2700,2300,2681.65,2293.6333
생활정수,2016011213,시흥정수장,4127312314,경기도 안산시 선부2동,7.9249,0.0362,0.7079,6.8532,3.3767,1.8489,2600,2200,2599.75,2223.2167
생활정수,2016011214,시흥정수장,4127312314,경기도 안산시 선부2동,7.9279,0.0358,0.7082,6.6983,3.3324,1.6998,2902,2300,2816.4333,2188.3333
생활정수,2016011215,시흥정수장,4127312314,경기도 안산시 선부2동,7.9319,0.0354,0.7088,6.3956,3.2695,1.8493,3098,2500,3105.6,2495.0167
생활정수,2016011216,시흥정수장,4127312314,경기도 안산시 선부2동,7.9358,0.0354,0.7095,6.0581,3.1915,1.899,3200,2600,3153.4333,2594.7
생활정수,2016011217,시흥정수장,4127312314,경기도 안산시 선부2동,7.9378,0.0351,0.71,5.7437,3.1176,1.7493,3200,2600,3179.15,2551.95
생활정수,2016011218,시흥정수장,4127312314,경기도 안산시 선부2동,7.9394,0.035,0.71,5.4401,2.9954,1.9493,3100,3000,3079.75,2968.15
생활정수,2016011219,시흥정수장,4127312314,경기도 안산시 선부2동,7.9401,0.035,0.711,5.3891,2.8658,1.8989,2700,2900,2629.55,2888.2167
생활정수,2016011220,시흥정수장,4127312314,경기도 안산시 선부2동,7.9447,0.0348,0.7105,5.4402,2.7845,1.8984,2398,2400,2420.4,2357.05
생활정수,2016011221,시흥정수장,4127312314,경기도 안산시 선부2동,7.9442,0.0347,0.7108,5.3945,2.729,1.8492,2602,2400,2612.55,2430.3
생활정수,2016011222,시흥정수장,4127312314,경기도 안산시 선부2동,7.9466,0.0348,0.7129,5.5075,2.648,1.7988,2300,2600,2268.0833,2568.25
생활정수,2016011223,시흥정수장,4127312314,경기도 안산시 선부2동,7.9475,0.0347,0.7163,5.6541,2.6368,1.7988,2300,2300,2205.3167,2190.9167
생활정수,2016011224,시흥정수장,4127312314,경기도 안산시 선부2동,7.9501,0.0346,0.7157,5.852,2.6811,1.9494,2100,1800,2109.1667,1818.7833
생활정수,2016011301,시흥정수장,4127312314,경기도 안산시 선부2동,7.9516,0.0346,0.7171,5.9314,2.7585,1.8488,2200,1800,2248.2667,1794.15
생활정수,2016011302,시흥정수장,4127312314,경기도 안산시 선부2동,7.9514,0.0346,0.7162,5.804,2.8287,1.6492,2200,1500,2117.5167,1427.3333
생활정수,2016011303,시흥정수장,4127312314,경기도 안산시 선부2동,7.9505,0.0346,0.7154,6.082,2.8951,1.6489,2098,1100,2071.9,1139.85
생활정수,2016011304,시흥정수장,4127312314,경기도 안산시 선부2동,7.9497,0.0347,0.7152,6.2045,3.0355,1.6996,2202,1100,2186.6667,1019.9833
생활정수,2016011305,시흥정수장,4127312314,경기도 안산시 선부2동,7.9479,0.0347,0.7117,6.3508,3.1724,1.4489,2200,1100,2192.9833,1149.2
