생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),와부(정) 3단계 원수유입압력 (kg/cm2),와부(정) 4단계 원수유입압력 (kg/cm2),와부(정) #3유출유량 적산차 (m3),와부(정) #3정수지유출유량 순시 (m3/h),와부(정) #4정수지유출유량 순시 (m3/h),와부(정) 3단계 정수지#3-1 (m),와부(정) 3단계 정수지#3-2 (m),와부(정) 4단계 여과지정수지수위A (m),와부(정) 4단계 여과지정수지수위B (m)
생활정수,2016010714,와부정수장,4136012312,경기도 남양주시 와부읍,7.473,0.0344,0.7241,2.34,0,3360,3369.65,3.1997,2.6905,2.8695,0.1415,0.1055
생활정수,2016010715,와부정수장,4136012312,경기도 남양주시 와부읍,7.4708,0.0343,0.7096,2.145,0,3550,3549.5833,2.523,2.5585,2.742,0.141,0.1055
생활정수,2016010716,와부정수장,4136012312,경기도 남양주시 와부읍,7.467,0.0342,0.7141,2.12,0,3010,3006.5833,1.9527,2.64,2.8205,0.1405,0.1035
생활정수,2016010717,와부정수장,4136012312,경기도 남양주시 와부읍,7.4638,0.0341,0.7214,2.188,0,3050,3056.2333,1.8367,2.9595,3.099,0.1395,0.105
생활정수,2016010718,와부정수장,4136012312,경기도 남양주시 와부읍,7.4626,0.0343,0.7065,2.311,0,3610,3613.4167,3.0063,2.824,2.9715,0.139,0.1055
생활정수,2016010719,와부정수장,4136012312,경기도 남양주시 와부읍,7.4585,0.0345,0.6965,2.258,0,3220,3209.9833,4.292,2.7375,2.9275,0.1395,0.1055
생활정수,2016010720,와부정수장,4136012312,경기도 남양주시 와부읍,7.4549,0.0346,0.7131,2.285,0,3270,3268.7167,5.9257,2.631,2.8525,0.14,0.105
생활정수,2016010721,와부정수장,4136012312,경기도 남양주시 와부읍,7.4577,0.0345,0.7175,2.284,0,3360,3363.4833,6.6313,2.509,2.753,0.1395,0.1065
생활정수,2016010722,와부정수장,4136012312,경기도 남양주시 와부읍,7.4613,0.0344,0.7169,2.277,0,3340,3342.6833,6.6217,2.382,2.644,0.1375,0.1085
생활정수,2016010723,와부정수장,4136012312,경기도 남양주시 와부읍,7.4641,0.0344,0.7103,2.202,0,3530,3530.7333,8.4777,2.207,2.4685,0.1375,0.1075
생활정수,2016010724,와부정수장,4136012312,경기도 남양주시 와부읍,7.469,0.0344,0.707,2.216,0,3530,3531.55,8.584,2.2405,2.491,0.1365,0.1085
생활정수,2016010801,와부정수장,4136012312,경기도 남양주시 와부읍,7.478,0.0349,0.697,2.221,0,3220,3215.5333,9.0867,2.289,2.5505,0.1375,0.1075
생활정수,2016010802,와부정수장,4136012312,경기도 남양주시 와부읍,7.4806,0.0353,0.7243,2.244,0,3270,3274.95,9.338,2.2755,2.5515,0.1375,0.1085
생활정수,2016010803,와부정수장,4136012312,경기도 남양주시 와부읍,7.4837,0.0354,0.7311,2.209,0,3310,3306.3833,9.0577,2.137,2.427,0.1375,0.11
생활정수,2016010804,와부정수장,4136012312,경기도 남양주시 와부읍,7.4882,0.0353,0.7213,2.219,0,2990,2995.5,10.034,2.4355,2.694,0.1375,0.1115
생활정수,2016010805,와부정수장,4136012312,경기도 남양주시 와부읍,7.4932,0.0355,0.6959,2.199,0,2950,2939.4833,9.831,2.6275,2.872,0.1365,0.111
생활정수,2016010806,와부정수장,4136012312,경기도 남양주시 와부읍,7.4932,0.0356,0.7071,2.319,0,2900,2893.6,10.5657,2.7975,3.0295,0.1375,0.1115
생활정수,2016010807,와부정수장,4136012312,경기도 남양주시 와부읍,7.4939,0.0358,0.7269,2.364,0,3150,3156.4167,10.7203,2.856,3.06,0.139,0.1135
생활정수,2016010808,와부정수장,4136012312,경기도 남양주시 와부읍,7.4961,0.0358,0.7139,2.315,0,3330,3335,11.0587,3.0045,3.18,0.1385,0.1165
생활정수,2016010809,와부정수장,4136012312,경기도 남양주시 와부읍,7.499,0.0356,0.7026,2.357,0,3770,3762.95,11.513,3.0795,3.207,0.1385,0.1145
생활정수,2016010810,와부정수장,4136012312,경기도 남양주시 와부읍,7.5041,0.0357,0.6527,2.564,0,3550,3543.8167,10.527,2.932,3.0785,0.14,0.115
생활정수,2016010811,와부정수장,4136012312,경기도 남양주시 와부읍,7.5061,0.0362,0.6518,2.252,0,2830,2844.65,8.4873,3.1285,3.277,0.1415,0.1125
생활정수,2016010812,와부정수장,4136012312,경기도 남양주시 와부읍,7.4767,0.0362,0.6684,2.369,0,3490,3483.2833,6.1867,2.8765,3.035,0.1435,0.111
생활정수,2016010813,와부정수장,4136012312,경기도 남양주시 와부읍,7.3622,0.0361,0.688,2.237,0,3360,3348.7,4.6303,2.4755,2.6575,0.14,0.11
생활정수,2016010814,와부정수장,4136012312,경기도 남양주시 와부읍,7.3616,0.036,0.6967,2.151,0,3500,3509.9833,3.045,2.4095,2.6045,0.145,0.1095
생활정수,2016010815,와부정수장,4136012312,경기도 남양주시 와부읍,7.3634,0.0356,0.6941,2.184,0,3270,3268.5167,2.9483,2.548,2.731,0.144,0.1085
생활정수,2016010816,와부정수장,4136012312,경기도 남양주시 와부읍,7.364,0.0355,0.6815,2.389,0,2480,2468.1333,2.0977,2.8355,3.023,0.1435,0.107
생활정수,2016010817,와부정수장,4136012312,경기도 남양주시 와부읍,7.3617,0.0356,0.6943,2.551,0,2640,2644.6167,1.8947,2.9095,3.102,0.142,0.1055
생활정수,2016010818,와부정수장,4136012312,경기도 남양주시 와부읍,7.3588,0.0353,0.6888,2.256,0,3050,3063.15,2.958,2.685,2.909,0.141,0.1045
생활정수,2016010819,와부정수장,4136012312,경기도 남양주시 와부읍,7.3546,0.0353,0.6888,2.248,0,3640,3646.3167,4.669,2.467,2.6965,0.1395,0.104
생활정수,2016010820,와부정수장,4136012312,경기도 남양주시 와부읍,7.3533,0.0352,0.687,2.027,0,3790,3789.0167,6.1093,2.4005,2.629,0.138,0.1045
생활정수,2016010821,와부정수장,4136012312,경기도 남양주시 와부읍,7.3514,0.0351,0.6934,2.095,0,3740,3737.3833,6.873,2.406,2.6255,0.1375,0.1045
생활정수,2016010822,와부정수장,4136012312,경기도 남양주시 와부읍,7.344,0.0349,0.7245,2.124,0,3620,3626.2833,7.656,2.494,2.6955,0.1365,0.1045
생활정수,2016010823,와부정수장,4136012312,경기도 남양주시 와부읍,7.3418,0.0347,0.7341,2.103,0,3620,3609.4833,8.7967,2.583,2.767,0.1375,0.105
생활정수,2016010824,와부정수장,4136012312,경기도 남양주시 와부읍,7.3389,0.0345,0.7409,2.092,0,3860,3861.65,8.7677,2.589,2.757,0.1375,0.1055
생활정수,2016010901,와부정수장,4136012312,경기도 남양주시 와부읍,7.3346,0.0344,0.7632,2.269,0,3580,3587.4,8.9803,2.662,2.825,0.1375,0.1055
생활정수,2016010902,와부정수장,4136012312,경기도 남양주시 와부읍,7.3301,0.0342,0.7633,2.294,0,3130,3132.4167,8.4197,2.7485,2.934,0.1385,0.107
생활정수,2016010903,와부정수장,4136012312,경기도 남양주시 와부읍,7.3264,0.0343,0.7727,2.303,0,3260,3236,8.932,2.6425,2.858,0.138,0.1075
생활정수,2016010904,와부정수장,4136012312,경기도 남양주시 와부읍,7.323,0.0343,0.7751,2.228,0,3350,3351.3,9.4347,2.4655,2.716,0.138,0.1075
생활정수,2016010905,와부정수장,4136012312,경기도 남양주시 와부읍,7.3223,0.0343,0.7744,2.305,0,2980,2987.9167,10.2467,2.4855,2.752,0.138,0.1085
생활정수,2016010906,와부정수장,4136012312,경기도 남양주시 와부읍,7.3224,0.0341,0.76,2.092,0,3150,3155.4667,10.0147,2.536,2.7955,0.1385,0.1085
생활정수,2016010907,와부정수장,4136012312,경기도 남양주시 와부읍,7.3249,0.0341,0.7466,2.121,0,2980,2978.2167,9.7827,2.7445,2.9835,0.139,0.1095
생활정수,2016010908,와부정수장,4136012312,경기도 남양주시 와부읍,7.3243,0.034,0.7539,2.188,0,3420,3421.45,9.976,2.839,3.0465,0.1385,0.11
생활정수,2016010909,와부정수장,4136012312,경기도 남양주시 와부읍,7.3232,0.034,0.7606,2.185,0,3840,3845.2,10.0243,2.908,3.067,0.138,0.11
생활정수,2016010910,와부정수장,4136012312,경기도 남양주시 와부읍,7.3206,0.034,0.7636,2.153,0,3760,3757.65,9.3187,2.836,2.992,0.1375,0.109
생활정수,2016010911,와부정수장,4136012312,경기도 남양주시 와부읍,7.3208,0.0339,0.7555,2.186,0,3330,3335.6833,8.1587,2.8115,2.9865,0.1395,0.1085
생활정수,2016010912,와부정수장,4136012312,경기도 남양주시 와부읍,7.3197,0.034,0.7446,2.159,0,3290,3281.1167,5.7033,2.8055,2.994,0.14,0.1075
생활정수,2016010913,와부정수장,4136012312,경기도 남양주시 와부읍,7.3195,0.0339,0.7515,2.279,0,3789,3802.9667,3.248,2.664,2.854,0.1405,0.106
생활정수,2016010914,와부정수장,4136012312,경기도 남양주시 와부읍,7.3194,0.0336,0.7413,2.245,0,3831,3826.05,3.0643,2.5335,2.7295,0.1405,0.1045
생활정수,2016010915,와부정수장,4136012312,경기도 남양주시 와부읍,7.3189,0.0336,0.7257,2.253,0,3660,3660.6833,2.349,2.504,2.704,0.1405,0.103
생활정수,2016010916,와부정수장,4136012312,경기도 남양주시 와부읍,7.3161,0.0333,0.7301,2.16,0,3620,3622.55,2.8323,2.4815,2.6845,0.1405,0.1025
생활정수,2016010917,와부정수장,4136012312,경기도 남양주시 와부읍,7.3125,0.0335,0.7373,2.191,0,3710,3720.3833,3.4413,2.487,2.684,0.139,0.1015
생활정수,2016010918,와부정수장,4136012312,경기도 남양주시 와부읍,7.308,0.0334,0.7557,2.13,0,3660,3654.1333,4.2147,2.558,2.7405,0.1385,0.102
생활정수,2016010919,와부정수장,4136012312,경기도 남양주시 와부읍,7.3055,0.0334,0.7537,2.195,0,3650,3659.0333,4.9397,2.6125,2.7855,0.138,0.102
생활정수,2016010920,와부정수장,4136012312,경기도 남양주시 와부읍,7.3032,0.0335,0.7609,2.384,0,3409,3406.4167,5.5583,2.667,2.85,0.1375,0.102
생활정수,2016010921,와부정수장,4136012312,경기도 남양주시 와부읍,7.2992,0.0338,0.7712,2.552,0,3431,3437.7667,5.9353,2.553,2.7525,0.1365,0.1015
생활정수,2016010922,와부정수장,4136012312,경기도 남양주시 와부읍,7.2954,0.0337,0.7741,2.452,0,3090,3098.5833,6.3607,2.648,2.8615,0.1365,0.102
생활정수,2016010923,와부정수장,4136012312,경기도 남양주시 와부읍,7.3016,0.0339,0.7607,2.526,0,2910,2891.1833,7.1727,2.6415,2.881,0.1355,0.1015
생활정수,2016010924,와부정수장,4136012312,경기도 남양주시 와부읍,7.3064,0.0339,0.7282,2.431,0,3030,3031.5667,7.5303,2.4795,2.75,0.1355,0.1005
생활정수,2016011001,와부정수장,4136012312,경기도 남양주시 와부읍,7.3082,0.034,0.7424,2.425,0,3070,3069.3833,6.496,2.293,2.59,0.135,0.101
생활정수,2016011002,와부정수장,4136012312,경기도 남양주시 와부읍,7.3118,0.0339,0.7509,2.384,0,3390,3380.9333,7.366,2.0075,2.335,0.1355,0.101
생활정수,2016011003,와부정수장,4136012312,경기도 남양주시 와부읍,7.3164,0.0339,0.7526,2.281,0,2600,2586.4167,8.2843,1.973,2.3045,0.135,0.1005
생활정수,2016011004,와부정수장,4136012312,경기도 남양주시 와부읍,7.3207,0.0337,0.7496,2.249,0,2390,2392.3833,7.511,2.3455,2.649,0.1365,0.1005
생활정수,2016011005,와부정수장,4136012312,경기도 남양주시 와부읍,7.3241,0.0339,0.7365,2.364,0,2670,2675.2667,7.3853,2.479,2.776,0.1355,0.099
생활정수,2016011006,와부정수장,4136012312,경기도 남양주시 와부읍,7.3248,0.0338,0.7317,2.307,0,2390,2394.9667,6.9407,2.701,2.981,0.1355,0.0985
생활정수,2016011007,와부정수장,4136012312,경기도 남양주시 와부읍,7.3221,0.034,0.7501,2.277,0,2600,2607.2167,6.2737,2.834,3.0985,0.1355,0.0985
생활정수,2016011008,와부정수장,4136012312,경기도 남양주시 와부읍,7.3205,0.0338,0.7541,2.359,0,2750,2752.7667,5.945,2.922,3.1695,0.1345,0.0995
생활정수,2016011009,와부정수장,4136012312,경기도 남양주시 와부읍,7.3193,0.0337,0.759,2.228,0,3240,3248.85,6.5637,2.872,3.103,0.1365,0.101
생활정수,2016011010,와부정수장,4136012312,경기도 남양주시 와부읍,7.318,0.0337,0.7549,2.188,0,3270,3270.3833,6.3027,2.832,3.056,0.1375,0.101
생활정수,2016011011,와부정수장,4136012312,경기도 남양주시 와부읍,7.3187,0.0337,0.7542,2.148,0,3500,3505.1667,6.0997,2.8615,3.0595,0.138,0.1015
생활정수,2016011012,와부정수장,4136012312,경기도 남양주시 와부읍,7.3205,0.0337,0.7421,2.292,0,3760,3760.65,5.3263,2.5925,2.795,0.1375,0.1
생활정수,2016011013,와부정수장,4136012312,경기도 남양주시 와부읍,7.3226,0.0337,0.7383,2.201,0,3160,3151.8833,3.4413,2.8625,3.0425,0.1375,0.098
생활정수,2016011014,와부정수장,4136012312,경기도 남양주시 와부읍,7.3255,0.0337,0.7189,2.146,0,3490,3497.2,1.653,2.882,3.052,0.1355,0.096
생활정수,2016011015,와부정수장,4136012312,경기도 남양주시 와부읍,7.3237,0.0338,0.709,2.146,0,3900,3896.95,1.2663,2.7125,2.884,0.1345,0.094
생활정수,2016011016,와부정수장,4136012312,경기도 남양주시 와부읍,7.3196,0.0337,0.7247,2.251,0,3610,3604.4833,0.8507,2.624,2.8115,0.1335,0.0925
생활정수,2016011017,와부정수장,4136012312,경기도 남양주시 와부읍,7.318,0.0336,0.7425,2.251,0,3410,3418.2,1.4307,2.6305,2.825,0.133,0.0915
생활정수,2016011018,와부정수장,4136012312,경기도 남양주시 와부읍,7.3182,0.0335,0.7484,2.201,0,3250,3262.9667,2.5037,2.7085,2.9055,0.133,0.0915
생활정수,2016011019,와부정수장,4136012312,경기도 남양주시 와부읍,7.3202,0.0333,0.7408,2.386,0,3380,3392.5333,3.045,2.722,2.915,0.1335,0.093
생활정수,2016011020,와부정수장,4136012312,경기도 남양주시 와부읍,7.3252,0.0335,0.7349,2.35,0,3720,3703.75,5.394,2.555,2.7605,0.134,0.095
생활정수,2016011021,와부정수장,4136012312,경기도 남양주시 와부읍,7.3283,0.0336,0.7453,2.326,0,3390,3394.9833,5.3553,2.355,2.6085,0.135,0.097
생활정수,2016011022,와부정수장,4136012312,경기도 남양주시 와부읍,7.332,0.0336,0.764,2.435,0,3480,3485.0167,7.105,2.1655,2.449,0.1365,0.098
생활정수,2016011023,와부정수장,4136012312,경기도 남양주시 와부읍,7.3393,0.0334,0.7727,2.25,0,3680,3690.7,6.8537,2.041,2.334,0.1365,0.0965
생활정수,2016011024,와부정수장,4136012312,경기도 남양주시 와부읍,7.3517,0.0337,0.7512,2.357,0,3040,3042.3,7.076,2.199,2.486,0.1375,0.0985
생활정수,2016011101,와부정수장,4136012312,경기도 남양주시 와부읍,7.3605,0.0341,0.7543,2.367,0,3550,3537.4333,8.2167,2.1165,2.406,0.138,0.0985
생활정수,2016011102,와부정수장,4136012312,경기도 남양주시 와부읍,7.3641,0.0343,0.7644,2.261,0,2790,2794.05,7.9943,2.198,2.504,0.138,0.1005
생활정수,2016011103,와부정수장,4136012312,경기도 남양주시 와부읍,7.3637,0.0343,0.7822,2.274,0,2680,2640.15,8.8933,2.348,2.6545,0.1385,0.1015
생활정수,2016011104,와부정수장,4136012312,경기도 남양주시 와부읍,7.3678,0.0343,0.768,2.253,0,2700,2755.5333,8.381,2.3905,2.702,0.141,0.1045
생활정수,2016011105,와부정수장,4136012312,경기도 남양주시 와부읍,7.3682,0.0343,0.7574,2.277,0,2770,2766.0667,9.57,2.4245,2.742,0.143,0.105
생활정수,2016011106,와부정수장,4136012312,경기도 남양주시 와부읍,7.3659,0.0342,0.758,2.274,0,2230,2232.85,7.7527,2.6455,2.944,0.143,0.1045
생활정수,2016011107,와부정수장,4136012312,경기도 남양주시 와부읍,7.3656,0.0344,0.7494,2.306,0,2540,2548.1667,9.0383,2.7635,3.048,0.141,0.106
생활정수,2016011108,와부정수장,4136012312,경기도 남양주시 와부읍,7.3655,0.0344,0.7489,2.254,0,2920,2923.5667,9.657,2.7555,3.03,0.1405,0.1065
생활정수,2016011109,와부정수장,4136012312,경기도 남양주시 와부읍,7.3646,0.0345,0.7529,2.418,0,3210,3163.4833,10.4787,2.75,3.009,0.1395,0.106
생활정수,2016011110,와부정수장,4136012312,경기도 남양주시 와부읍,7.3647,0.0347,0.7509,2.493,0,3040,3087.85,10.0147,2.759,3,0.1405,0.106
생활정수,2016011111,와부정수장,4136012312,경기도 남양주시 와부읍,7.3658,0.0346,0.7445,2.346,0,3380,3373.2667,7.888,2.641,2.871,0.1425,0.1075
생활정수,2016011112,와부정수장,4136012312,경기도 남양주시 와부읍,7.368,0.035,0.7399,2.346,0,3220,3205.3167,5.7903,2.5395,2.776,0.145,0.1075
생활정수,2016011113,와부정수장,4136012312,경기도 남양주시 와부읍,7.368,0.0348,0.7398,2.33,0,2920,2881.4833,4.466,2.575,2.8095,0.1455,0.1065
생활정수,2016011114,와부정수장,4136012312,경기도 남양주시 와부읍,7.3674,0.0349,0.7391,2.336,0,2820,2862.7167,2.6003,2.624,2.8655,0.1445,0.1045
생활정수,2016011115,와부정수장,4136012312,경기도 남양주시 와부읍,7.367,0.0349,0.7303,2.279,0,2790,2793.2167,3.2963,2.6295,2.8695,0.142,0.1025
생활정수,2016011116,와부정수장,4136012312,경기도 남양주시 와부읍,7.3661,0.0351,0.7283,2.342,0,3330,3334.3667,1.102,2.7005,2.9215,0.143,0.101
생활정수,2016011117,와부정수장,4136012312,경기도 남양주시 와부읍,7.3611,0.0351,0.726,2.375,0,3520,3463.05,1.2857,2.64,2.861,0.1415,0.1
생활정수,2016011118,와부정수장,4136012312,경기도 남양주시 와부읍,7.3561,0.0349,0.7126,2.441,0,3010,3051.1833,2.8227,2.59,2.83,0.1415,0.099
생활정수,2016011119,와부정수장,4136012312,경기도 남양주시 와부읍,7.3528,0.0345,0.7216,2.326,0,3140,3140.8833,5.133,2.5725,2.8185,0.1405,0.099
생활정수,2016011120,와부정수장,4136012312,경기도 남양주시 와부읍,7.3516,0.0346,0.7309,2.296,0,3110,3114.1,6.9987,2.4555,2.7045,0.1405,0.099
생활정수,2016011121,와부정수장,4136012312,경기도 남양주시 와부읍,7.3503,0.0345,0.7253,1.97,0,3670,3613.6333,7.3853,2.466,2.692,0.1405,0.1
생활정수,2016011122,와부정수장,4136012312,경기도 남양주시 와부읍,7.3493,0.0347,0.7349,2.329,0,3090,3146.2833,7.0567,2.458,2.691,0.1425,0.102
생활정수,2016011123,와부정수장,4136012312,경기도 남양주시 와부읍,7.3466,0.0347,0.7573,2.174,0,3380,3388.35,7.7237,2.6915,2.8855,0.143,0.1025
생활정수,2016011124,와부정수장,4136012312,경기도 남양주시 와부읍,7.3471,0.0349,0.7573,2.187,0,3500,3519.8667,9.1543,2.705,2.89,0.1415,0.102
생활정수,2016011201,와부정수장,4136012312,경기도 남양주시 와부읍,7.3469,0.0351,0.7555,2.283,0,4310,4222.6667,10.5367,2.4255,2.615,0.1415,0.103
생활정수,2016011202,와부정수장,4136012312,경기도 남양주시 와부읍,7.3434,0.0347,0.7681,2.154,0,3560,3552.8167,9.918,2.169,2.3885,0.143,0.104
생활정수,2016011203,와부정수장,4136012312,경기도 남양주시 와부읍,7.3463,0.0347,0.7599,2.233,0,3080,3083.7333,10.2853,2.401,2.6215,0.144,0.1045
생활정수,2016011204,와부정수장,4136012312,경기도 남양주시 와부읍,7.3542,0.0344,0.7372,2.204,0,3790,3779.7167,10.2563,2.1935,2.4385,0.144,0.106
생활정수,2016011205,와부정수장,4136012312,경기도 남양주시 와부읍,7.3581,0.0347,0.7382,2.147,0,2650,2686.7667,12.0737,2.282,2.5555,0.1435,0.107
생활정수,2016011206,와부정수장,4136012312,경기도 남양주시 와부읍,7.357,0.0347,0.7576,2.279,0,2670,2616.4833,11.832,2.5345,2.799,0.142,0.1085
생활정수,2016011207,와부정수장,4136012312,경기도 남양주시 와부읍,7.3588,0.0347,0.7604,2.265,0,2560,2558.1833,12.6537,2.601,2.857,0.1425,0.1105
생활정수,2016011208,와부정수장,4136012312,경기도 남양주시 와부읍,7.359,0.0346,0.7412,2.214,0,2710,2763.6667,12.383,2.961,3.1765,0.1415,0.1115
생활정수,2016011209,와부정수장,4136012312,경기도 남양주시 와부읍,7.3586,0.0347,0.7338,2.497,0,3370,3331.4667,11.977,3.0005,3.191,0.1405,0.1105
생활정수,2016011210,와부정수장,4136012312,경기도 남양주시 와부읍,7.3558,0.0348,0.7337,2.453,0,3730,3726.3667,11.4163,2.8015,2.987,0.143,0.1105
생활정수,2016011211,와부정수장,4136012312,경기도 남양주시 와부읍,7.3523,0.0349,0.7459,2.395,0,3350,3354.6167,8.845,2.7075,2.889,0.145,0.111
생활정수,2016011212,와부정수장,4136012312,경기도 남양주시 와부읍,7.3511,0.0346,0.7436,2.377,0,2970,2968.2833,7.656,2.966,3.1215,0.1455,0.1105
생활정수,2016011213,와부정수장,4136012312,경기도 남양주시 와부읍,7.3537,0.0345,0.7068,2.328,0,3070,3061.4167,5.0557,3.05,3.199,0.146,0.109
생활정수,2016011214,와부정수장,4136012312,경기도 남양주시 와부읍,7.3498,0.0345,0.6916,2.372,0,3300,3304.05,4.2533,2.9125,3.0635,0.1445,0.1075
