DATETIME,정수장,덕소(정) 5단계 유입압력순시,덕소(정) 5단계 정수지수위순시1,덕소(정) 5단계 정수지수위순시2,덕소(정) 5단계 정수지유출압력순시,덕소(정) 6단계 정수지수위순시2,덕소(정) 6단계 정수지유출압력,덕소(정) 6단계 정수지유출유량순시,덕소(정) 유출유량 순시,덕소(정) 정수지수위#1,덕소(정)5.6단계정수유출유량합계,팔당 덕소(정) 5단계 유출 유량 적산차,팔당 덕소(정) 6단계 정수지 유출 적산차,pH(-),탁도(NTU),잔류염소(mg/L)
2016022313,덕소정수장,0.272,4.5476,4.5423,0.6456,4.6868,0.6557,7801.5568,7046.4286,4.0943,14351.6484,71,79,7.0846,0.0362,0.7083
2016022314,덕소정수장,0.2775,4.5,4.5005,0.6456,4.6392,0.6484,7723.6264,6976.5568,4.0943,14978.0215,69,78,7.0846,0.0367,0.7144
2016022315,덕소정수장,0.2775,4.4011,4.4065,0.6456,4.5513,0.641,8073.8095,7305.1282,4.0943,16010.9893,73,82,7.0744,0.0364,0.7051
2016022316,덕소정수장,0.272,4.2582,4.2646,0.6456,4.3974,0.619,8563.7363,7674.6337,4.0907,16175.8242,77,87,7.0641,0.036,0.701
2016022317,덕소정수장,0.272,4.1777,4.1706,0.6291,4.2912,0.5971,8066.5751,7207.6007,4.0888,14950.5498,72,82,7.0641,0.037,0.7013
2016022318,덕소정수장,0.272,4.1007,4.0871,0.6016,4.2033,0.6044,7909.9816,7170.7876,4.0925,15351.6484,72,80,7.0641,0.0351,0.7012
2016022319,덕소정수장,0.272,4.0458,4.014,0.5522,4.1264,0.6044,7911.8132,7167.2161,4.0943,14824.1758,72,80,7.0538,0.0351,0.7087
2016022320,덕소정수장,0.272,4.0165,3.9785,0.5467,4.0824,0.5971,7616.5751,6878.3882,4.0943,14609.8906,69,78,7.059,0.0352,0.7152
2016022321,덕소정수장,0.272,3.9432,3.9075,0.5357,4.0055,0.5897,7908.6996,7163.8279,4.0962,15917.582,71,79,7.059,0.0353,0.7045
2016022322,덕소정수장,0.272,3.7198,3.6737,0.5137,3.837,0.5751,8652.8388,7587.4543,4.0962,15989.0107,77,89,7.0538,0.035,0.6909
2016022323,덕소정수장,0.272,3.7051,3.6632,0.5137,3.7527,0.5751,8115.7509,6949.0843,4.098,15000,69,82,7.0538,0.0354,0.6904
2016022324,덕소정수장,0.2775,3.6722,3.6215,0.5082,3.6319,0.5678,7630.4029,6642.2161,4.1145,14109.8906,67,78,7.0436,0.0354,0.6982
2016022401,덕소정수장,0.2775,3.7857,3.728,0.5302,3.8297,0.5751,6667.5824,6392.033,4.12,10714.2852,64,67,7.0231,0.0351,0.7018
2016022402,덕소정수장,0.2775,3.9689,3.9138,0.5467,4.0934,0.6044,6407.2344,4930.4945,4.1474,11340.6602,49,65,7.0385,0.0354,0.7005
2016022403,덕소정수장,0.283,4.4011,4.3418,0.5907,4.467,0.6337,5891.1172,4864.652,4.1474,10252.7471,49,60,7.0231,0.0356,0.7038
2016022404,덕소정수장,0.283,4.6502,4.5882,0.6126,4.7344,0.663,5970.6044,5935.989,4.1236,11472.5273,59,60,7.0231,0.0354,0.7075
2016022405,덕소정수장,0.2665,4.9322,4.8575,0.6511,5.0934,0.6996,5257.0513,4910.5311,4.1145,8609.8906,49,54,7.0231,0.0356,0.7105
2016022406,덕소정수장,0.2555,5.0897,5.0183,0.6566,5.1813,0.707,5243.9561,4730.9524,4.0705,11401.0986,47,53,7.0282,0.0359,0.7114
2016022407,덕소정수장,0.261,5.0934,5.035,0.6566,5.2033,0.707,5706.7765,5310.8059,4.0998,11335.1641,54,58,7.0231,0.0356,0.7085
2016022408,덕소정수장,0.2665,5.1447,5.0976,0.7225,5.2766,0.6996,5943.5898,5429.6703,4.0907,12000,54,61,7.0179,0.0357,0.7038
2016022409,덕소정수장,0.261,5.1374,5.0851,0.728,5.2692,0.707,6782.5091,6074.9084,4.087,13824.1758,61,68,7.0231,0.0355,0.7076
2016022410,덕소정수장,0.2665,4.9908,4.9264,0.706,5.0971,0.6923,7214.011,6314.7435,4.1126,13296.7031,63,73,7.0385,0.0356,0.7119
2016022411,덕소정수장,0.261,4.9799,4.9118,0.6896,5.0788,0.685,7057.8755,6507.0513,4.0852,13263.7363,65,72,7.0436,0.036,0.71
2016022412,덕소정수장,0.2665,4.9029,4.8513,0.6731,5.0165,0.685,7221.337,6532.0513,4.0833,13423.0771,65,73,7.059,0.0366,0.7068
2016022413,덕소정수장,0.272,4.837,4.7991,0.6841,4.8956,0.6777,7100,6427.0147,4.1035,14423.0771,64,72,7.0487,0.0368,0.6985
2016022414,덕소정수장,0.272,4.7234,4.6863,0.6841,4.848,0.663,7881.2271,7276.8315,4.1035,14950.5488,73,80,7.0487,0.0368,0.6992
2016022415,덕소정수장,0.272,4.6245,4.5924,0.6511,4.7381,0.6557,7640.1099,7188.0952,4.098,15736.2637,72,77,7.0538,0.0365,0.7055
2016022416,덕소정수장,0.272,4.511,4.4796,0.6621,4.6282,0.6484,8258.3334,7346.5202,4.0925,14752.7471,74,84,7.0385,0.0364,0.7102
2016022417,덕소정수장,0.272,4.5037,4.4754,0.6566,4.5952,0.641,7548.0769,6807.326,4.0943,13802.1973,68,77,7.0333,0.0367,0.7067
2016022418,덕소정수장,0.272,4.5037,4.4734,0.6566,4.6026,0.6484,7234.2491,6552.8388,4.0943,12532.9668,65,73,7.0385,0.0356,0.7018
2016022419,덕소정수장,0.272,4.5916,4.5381,0.6071,4.6538,0.6557,6380.3113,6097.8938,4.1016,10785.7148,62,65,7.0436,0.0355,0.7013
2016022420,덕소정수장,0.272,4.6136,4.5506,0.6071,4.6245,0.6557,6597.7106,6161.63,4.109,12027.4727,61,67,7.0487,0.0354,0.6945
2016022421,덕소정수장,0.272,4.4597,4.394,0.5852,4.5513,0.641,7492.674,6670.9707,4.109,14972.5273,67,76,7.0487,0.0355,0.6914
2016022422,덕소정수장,0.2665,4.3755,4.3063,0.5742,4.4194,0.6264,7650.4579,7006.5018,4.0797,15609.8906,70,77,7.0487,0.0353,0.6979
2016022423,덕소정수장,0.261,4.2179,4.1414,0.5687,4.2473,0.619,7509.7986,7039.1026,4.0797,13681.3184,70,76,7.059,0.0358,0.7001
2016022424,덕소정수장,0.261,4.1007,4.0265,0.5522,4.1374,0.6044,7103.9377,6627.0146,4.087,14324.1758,66,72,7.0487,0.0359,0.7007
2016022501,덕소정수장,0.2665,3.9689,3.8887,0.5412,4.0018,0.5971,7761.3553,7025,4.1016,14681.3184,71,80,7.0436,0.036,0.7033
2016022502,덕소정수장,0.2665,3.881,3.8094,0.5357,3.9212,0.5824,7791.8498,6936.2637,4.1016,14076.9238,70,79,7.0487,0.0358,0.7039
2016022503,덕소정수장,0.2775,3.9139,3.8324,0.5302,3.9615,0.5897,7308.4249,6469.9634,4.12,14296.7031,66,75,7.0385,0.0364,0.7077
2016022504,덕소정수장,0.272,4.1777,4.1038,0.5742,4.2253,0.619,6097.5275,5168.2235,4.1181,9950.5488,51,62,7.0385,0.0359,0.7025
2016022505,덕소정수장,0.272,4.4707,4.4003,0.5962,4.5293,0.641,5512.6374,4865.7509,4.12,10774.7246,48,55,7.0487,0.036,0.6951
2016022506,덕소정수장,0.272,4.6832,4.6112,0.6181,4.7637,0.6557,6165.0183,5524.7253,4.12,12269.2305,55,63,7.0487,0.0358,0.6983
2016022507,덕소정수장,0.272,4.837,4.7636,0.6236,4.9249,0.6777,6741.8498,6031.5019,4.1218,13269.2305,61,68,7.0436,0.0358,0.7053
2016022508,덕소정수장,0.2665,4.9689,4.9118,0.7005,5.0934,0.6777,6956.7766,6160.7143,4.1126,13719.7803,61,70,7.0436,0.0358,0.7107
2016022509,덕소정수장,0.261,4.9359,4.8721,0.6896,5.0348,0.6777,7474.0843,6782.2344,4.0815,15571.4287,69,77,7.0538,0.0358,0.7168
2016022510,덕소정수장,0.261,4.7674,4.6863,0.6841,4.8407,0.6703,7739.011,7086.63,4.0797,14445.0547,71,79,7.0641,0.0357,0.7097
2016022511,덕소정수장,0.261,4.6465,4.5798,0.6731,4.7161,0.6557,7184.7069,6554.3956,4.076,12324.1758,63,70,7.0744,0.0354,0.6977
2016022512,덕소정수장,0.261,4.511,4.4441,0.6456,4.5806,0.6484,7232.4176,6625.641,4.0742,14164.835,68,75,7.0897,0.0355,0.6941
2016022513,덕소정수장,0.272,4.4377,4.3898,0.6786,4.5293,0.641,7344.3224,6686.9963,4.0962,14659.3408,67,74,7.1103,0.0354,0.7021
2016022514,덕소정수장,0.272,4.3022,4.2666,0.6566,4.4267,0.6264,7989.3773,6738.4616,4.0962,14587.9121,67,81,7.0846,0.0363,0.71
2016022515,덕소정수장,0.272,4.3095,4.2875,0.6456,4.4084,0.619,7727.4725,6925.3663,4.098,14868.1318,69,78,7.0744,0.0357,0.7063
2016022516,덕소정수장,0.272,4.1996,4.1873,0.6346,4.2949,0.6117,8092.4909,7226.9231,4.1218,15258.2422,73,82,7.0641,0.0358,0.7009
2016022517,덕소정수장,0.272,4.207,4.1873,0.6236,4.2949,0.6117,7125.0916,6932.6923,4.0962,13390.1094,70,74,7.0641,0.0351,0.6998
2016022518,덕소정수장,0.272,4.2289,4.2061,0.6181,4.3059,0.6044,6816.5751,6483.7912,4.0962,13873.627,65,69,7.0538,0.0355,0.7039
2016022519,덕소정수장,0.272,4.2985,4.2583,0.5797,4.4011,0.6337,6855.1282,6232.1428,4.0962,13906.5938,63,70,7.0538,0.0353,0.7099
2016022520,덕소정수장,0.2665,4.3681,4.3251,0.5907,4.4707,0.6337,6952.1062,6089.0109,4.0907,12747.252,61,71,7.0538,0.0364,0.7099
2016022521,덕소정수장,0.272,4.3681,4.3418,0.5852,4.4634,0.6337,7337.3626,6669.2308,4.0943,13890.1094,66,74,7.0538,0.0359,0.705
2016022522,덕소정수장,0.2665,4.2985,4.2562,0.5797,4.3901,0.6264,7390.3846,6413.5531,4.1236,13736.2637,64,75,7.0538,0.0359,0.7032
2016022523,덕소정수장,0.2665,4.3938,4.3794,0.5852,4.4817,0.6337,7210.989,6583.1502,4.0925,13890.1094,66,73,7.059,0.0362,0.6983
2016022524,덕소정수장,0.2665,4.3864,4.3418,0.5852,4.4707,0.6337,7251.0989,6627.0147,4.0907,14280.2197,67,74,7.059,0.0361,0.6926
2016022601,덕소정수장,0.272,4.3938,4.3523,0.5852,4.478,0.641,7100.9158,6474.7252,4.0943,12532.9668,65,72,7.059,0.0364,0.6953
2016022602,덕소정수장,0.2665,4.4451,4.3982,0.5962,4.5586,0.641,6660.989,5882.6007,4.0943,12192.3076,59,68,7.059,0.0365,0.7009
2016022603,덕소정수장,0.2665,4.5623,4.5214,0.6071,4.6722,0.6557,6379.9451,5515.2015,4.0943,11494.5059,55,65,7.0487,0.0364,0.7074
2016022604,덕소정수장,0.2665,4.7051,4.726,0.6236,4.8187,0.6703,6099.1758,5397.0696,4.0943,10972.5273,53,62,7.0538,0.0361,0.7129
